Net,train_psnr,valid_psnr
"[6, 4, 1, 0, 6, 5, 7, 3, 2, 6, 6, 1, 6, 1, 7, 6, 4, 1, 0, 5, 6, 4, 4, 3, 4, 3, 4, 7]",33.03823853,33.55736542
"[2, 4, 6, 3, 3, 2, 7, 2, 2, 4, 4, 5, 4, 2, 0, 4, 0, 3, 1, 2, 4, 1, 2, 1, 3, 4, 6, 0]",33.29272461,32.42591858
"[7, 2, 1, 1, 2, 7, 1, 3, 2, 6, 0, 3, 7, 3, 6, 1, 5, 0, 3, 1, 2, 0, 5, 3, 2, 6, 2, 6]",27.19463539,25.11835098
"[0, 7, 5, 6, 4, 1, 3, 4, 3, 7, 5, 2, 4, 7, 2, 0, 0, 2, 3, 0, 0, 7, 5, 3, 5, 2, 0, 4]",32.48487091,32.87923813
"[5, 3, 0, 7, 2, 5, 1, 6, 6, 5, 7, 5, 3, 0, 1, 2, 4, 2, 0, 2, 2, 3, 6, 1, 3, 6, 2, 2]",33.26646042,33.44723511
"[2, 0, 4, 5, 7, 4, 2, 2, 1, 6, 2, 4, 7, 0, 3, 5, 1, 7, 3, 5, 6, 2, 5, 3, 0, 7, 2, 0]",28.72798157,29.19885445
"[7, 0, 3, 5, 3, 2, 0, 5, 7, 1, 4, 5, 5, 5, 6, 3, 1, 2, 1, 4, 1, 5, 7, 5, 1, 5, 3, 7]",27.8424263,24.85718346
"[6, 0, 5, 4, 5, 3, 1, 6, 0, 2, 4, 6, 6, 6, 4, 6, 0, 0, 5, 1, 5, 6, 6, 0, 2, 5, 6, 6]",32.25177765,28.14950371
"[4, 2, 1, 5, 5, 3, 7, 4, 6, 2, 1, 6, 4, 5, 0, 1, 7, 5, 6, 6, 0, 7, 6, 3, 5, 0, 7, 1]",28.37119102,28.89063454
"[0, 7, 5, 6, 2, 1, 1, 3, 5, 2, 2, 2, 3, 2, 6, 5, 6, 0, 6, 7, 7, 4, 4, 3, 5, 7, 7, 5]",32.57223892,32.53880692
"[3, 3, 0, 2, 4, 3, 0, 5, 3, 7, 5, 7, 4, 4, 1, 4, 0, 6, 3, 1, 7, 5, 5, 1, 2, 0, 4, 4]",27.99404907,25.33576202
"[5, 7, 0, 3, 5, 4, 2, 7, 0, 6, 3, 0, 6, 4, 6, 4, 6, 6, 2, 0, 1, 0, 1, 4, 4, 7, 7, 3]",33.99961853,34.16978073
"[6, 0, 1, 4, 7, 5, 5, 2, 2, 7, 3, 5, 3, 7, 7, 5, 6, 1, 4, 6, 0, 5, 7, 4, 4, 7, 3, 3]",34.06864929,33.73981476
"[5, 2, 6, 7, 5, 5, 1, 2, 1, 3, 7, 3, 7, 7, 2, 1, 5, 1, 6, 0, 2, 1, 4, 1, 2, 7, 0, 3]",33.52471161,33.92255402
"[0, 7, 3, 0, 2, 4, 3, 6, 6, 1, 5, 0, 4, 1, 4, 1, 0, 7, 4, 3, 0, 3, 3, 2, 0, 6, 7, 2]",33.15147018,33.5803566
"[4, 3, 4, 3, 1, 1, 3, 2, 6, 3, 4, 4, 6, 0, 0, 1, 0, 3, 0, 2, 6, 7, 6, 7, 2, 5, 1, 5]",32.25439453,31.50494385
"[3, 2, 7, 4, 4, 4, 3, 1, 3, 3, 3, 5, 3, 3, 5, 6, 0, 2, 2, 5, 7, 3, 5, 4, 3, 6, 6, 1]",27.68233109,27.23311996
"[4, 7, 3, 4, 2, 0, 3, 6, 5, 2, 1, 4, 5, 0, 2, 0, 3, 1, 4, 5, 2, 2, 5, 4, 4, 1, 4, 6]",33.0166893,31.9858017
"[2, 2, 1, 6, 5, 2, 7, 3, 5, 0, 2, 6, 6, 2, 3, 7, 4, 2, 4, 3, 6, 4, 2, 7, 1, 4, 5, 6]",32.10664749,30.99280357
"[1, 0, 0, 7, 3, 4, 7, 0, 0, 6, 3, 7, 0, 0, 3, 6, 5, 7, 1, 2, 2, 5, 4, 1, 2, 4, 7, 6]",32.33298874,33.00621033
"[7, 5, 0, 0, 7, 1, 0, 6, 7, 7, 6, 5, 3, 3, 6, 2, 1, 4, 4, 7, 7, 0, 4, 2, 3, 6, 2, 2]",28.13730049,24.77452087
"[2, 4, 3, 0, 4, 1, 0, 2, 5, 0, 7, 0, 5, 0, 5, 7, 7, 5, 6, 4, 6, 2, 4, 2, 7, 2, 4, 6]",33.6734848,33.99798965
"[1, 5, 6, 2, 2, 2, 2, 1, 2, 2, 5, 4, 0, 2, 4, 5, 6, 2, 0, 4, 1, 4, 0, 2, 3, 2, 2, 7]",33.03273773,33.65052414
"[5, 1, 6, 6, 6, 2, 3, 6, 7, 0, 2, 0, 0, 3, 0, 0, 5, 2, 3, 4, 7, 2, 1, 4, 0, 5, 5, 5]",28.06304741,28.56734657
"[1, 1, 6, 1, 2, 7, 4, 4, 5, 1, 2, 0, 3, 3, 4, 5, 2, 2, 5, 7, 7, 7, 2, 1, 1, 4, 1, 7]",32.88046265,32.27988815
"[0, 6, 6, 4, 3, 3, 4, 6, 0, 6, 6, 4, 1, 7, 4, 2, 3, 6, 7, 2, 2, 5, 0, 7, 7, 2, 7, 2]",32.27886581,32.28498077
"[6, 4, 6, 3, 1, 6, 3, 5, 0, 2, 2, 1, 7, 1, 4, 0, 3, 7, 1, 2, 4, 7, 1, 0, 2, 3, 4, 2]",33.18511581,33.63035583
"[4, 5, 1, 2, 7, 5, 2, 6, 1, 7, 1, 5, 4, 7, 0, 5, 6, 7, 6, 1, 7, 3, 3, 0, 5, 7, 3, 3]",32.19729614,32.59680557
"[6, 5, 0, 5, 2, 1, 7, 0, 1, 5, 3, 4, 1, 6, 7, 5, 3, 7, 0, 0, 5, 4, 6, 4, 2, 1, 2, 5]",33.25152969,33.54940796
"[4, 6, 7, 4, 1, 3, 5, 3, 0, 7, 5, 2, 7, 5, 4, 2, 2, 1, 1, 1, 1, 7, 7, 6, 1, 4, 5, 0]",31.77299118,30.31574249
"[5, 5, 6, 4, 4, 1, 1, 3, 1, 2, 1, 3, 7, 2, 7, 5, 6, 7, 3, 5, 0, 6, 4, 5, 7, 2, 3, 0]",28.98283958,30.87043953
"[0, 1, 5, 5, 1, 4, 2, 6, 4, 2, 2, 0, 3, 2, 1, 6, 4, 0, 3, 6, 5, 2, 5, 2, 7, 5, 1, 5]",32.52355576,31.15152168
"[3, 7, 1, 0, 7, 0, 3, 1, 7, 1, 3, 4, 4, 0, 6, 2, 4, 3, 4, 4, 3, 0, 3, 4, 7, 2, 6, 3]",33.52787781,29.87424469
"[5, 5, 1, 5, 5, 2, 1, 1, 3, 4, 1, 4, 6, 2, 1, 5, 6, 0, 7, 5, 1, 5, 0, 1, 7, 4, 7, 0]",32.49192047,32.77614212
"[6, 5, 5, 2, 0, 7, 4, 3, 7, 6, 4, 3, 1, 3, 3, 5, 2, 2, 2, 4, 1, 6, 6, 6, 1, 7, 3, 5]",28.38831329,28.6642437
"[4, 5, 2, 5, 5, 2, 1, 7, 7, 7, 2, 1, 2, 0, 4, 1, 4, 5, 6, 5, 4, 3, 4, 2, 2, 4, 4, 1]",28.42560387,28.56555557
"[5, 7, 1, 3, 5, 2, 0, 5, 7, 7, 6, 5, 4, 6, 3, 0, 0, 5, 3, 1, 5, 6, 5, 5, 6, 6, 7, 1]",32.52495575,32.87063217
"[4, 0, 5, 7, 6, 7, 7, 1, 0, 0, 5, 1, 6, 2, 6, 7, 7, 6, 6, 4, 1, 1, 7, 4, 2, 0, 0, 5]",33.05920792,32.25070953
"[7, 5, 0, 3, 7, 6, 3, 7, 2, 5, 7, 0, 4, 3, 6, 5, 2, 7, 5, 4, 3, 2, 2, 6, 2, 3, 4, 0]",31.57195473,31.51423073
"[2, 6, 7, 1, 7, 2, 5, 2, 6, 3, 3, 0, 6, 7, 3, 1, 3, 1, 1, 5, 6, 3, 3, 4, 7, 4, 1, 6]",32.97449493,33.30638504
"[3, 6, 2, 5, 3, 2, 5, 3, 3, 0, 5, 7, 7, 6, 3, 7, 2, 7, 0, 5, 7, 3, 3, 1, 5, 4, 5, 7]",31.70449638,32.53423691
"[7, 7, 1, 7, 7, 1, 4, 2, 4, 6, 0, 2, 1, 3, 1, 2, 4, 4, 6, 1, 5, 5, 5, 6, 7, 5, 3, 3]",33.93936157,33.8631897
"[1, 5, 5, 3, 3, 0, 7, 1, 2, 7, 7, 1, 4, 2, 1, 7, 1, 6, 5, 0, 2, 7, 1, 7, 2, 4, 4, 2]",31.61177635,28.06490326
"[6, 2, 4, 7, 7, 0, 4, 1, 0, 1, 3, 5, 6, 6, 1, 2, 6, 5, 5, 4, 2, 6, 0, 3, 2, 2, 2, 3]",33.7762146,33.50746918
"[7, 5, 5, 0, 0, 5, 7, 7, 3, 3, 5, 5, 1, 3, 0, 7, 4, 5, 0, 6, 3, 4, 1, 6, 3, 0, 6, 5]",33.25991821,31.54578209
"[0, 5, 5, 6, 3, 0, 6, 5, 1, 5, 1, 5, 4, 3, 5, 7, 0, 1, 2, 5, 5, 2, 0, 3, 3, 0, 4, 6]",28.1692028,28.84245872
"[4, 6, 5, 0, 1, 2, 3, 6, 1, 2, 6, 5, 4, 6, 3, 0, 3, 7, 6, 4, 1, 0, 1, 4, 5, 2, 6, 4]",32.47457123,32.62253189
"[6, 0, 5, 1, 2, 1, 6, 5, 6, 2, 1, 5, 4, 0, 2, 0, 3, 7, 7, 0, 0, 4, 0, 3, 2, 2, 1, 2]",32.36613846,30.71891785
"[1, 6, 1, 4, 6, 0, 0, 4, 6, 4, 3, 1, 6, 5, 4, 3, 2, 4, 6, 5, 1, 6, 4, 4, 2, 4, 3, 7]",33.23068237,33.29485321
"[6, 1, 6, 4, 6, 4, 5, 6, 7, 5, 2, 3, 6, 7, 3, 4, 0, 0, 4, 4, 4, 2, 6, 6, 7, 1, 7, 7]",32.65522385,33.24700165
"[7, 4, 4, 4, 6, 5, 5, 3, 5, 2, 1, 3, 0, 4, 7, 6, 2, 2, 0, 6, 0, 0, 3, 0, 3, 0, 2, 7]",33.38722992,33.37420654
"[1, 1, 5, 2, 5, 5, 2, 4, 2, 2, 5, 1, 1, 3, 1, 1, 2, 2, 5, 5, 2, 1, 5, 2, 6, 6, 4, 5]",28.15837288,27.51857376
"[1, 3, 7, 6, 2, 0, 5, 5, 7, 4, 6, 5, 7, 6, 0, 5, 6, 3, 3, 5, 1, 1, 1, 6, 4, 2, 3, 7]",28.23117065,28.38518715
"[4, 6, 0, 3, 1, 0, 5, 2, 0, 0, 0, 3, 4, 2, 7, 7, 0, 1, 5, 7, 5, 6, 3, 2, 2, 3, 4, 6]",28.79088402,27.83044243
"[1, 2, 5, 6, 2, 2, 1, 6, 3, 5, 7, 2, 3, 0, 4, 1, 1, 7, 6, 2, 0, 2, 5, 3, 7, 6, 4, 7]",inf,32.6881218
"[6, 3, 4, 2, 5, 6, 1, 6, 0, 0, 2, 4, 3, 4, 0, 0, 4, 5, 6, 0, 3, 1, 4, 7, 3, 5, 7, 4]",32.91776657,32.27396393
"[7, 4, 1, 6, 3, 5, 0, 6, 2, 3, 7, 6, 4, 0, 0, 3, 0, 0, 3, 7, 2, 4, 1, 2, 0, 0, 5, 0]",33.68224335,34.02335358
"[1, 7, 1, 3, 5, 2, 4, 7, 1, 4, 3, 1, 7, 0, 5, 5, 7, 2, 6, 0, 7, 5, 5, 4, 3, 7, 2, 1]",33.72551727,33.48459625
"[1, 7, 7, 4, 3, 4, 0, 1, 4, 5, 1, 6, 1, 5, 7, 1, 4, 1, 1, 7, 4, 6, 4, 1, 5, 7, 6, 5]",33.95041275,34.01766205
"[3, 5, 2, 0, 6, 0, 7, 1, 0, 0, 7, 2, 6, 3, 6, 4, 6, 0, 5, 6, 3, 5, 4, 5, 6, 6, 4, 5]",33.74773026,33.76619339
"[4, 3, 6, 0, 5, 0, 3, 7, 1, 6, 3, 4, 2, 0, 7, 4, 1, 1, 3, 3, 1, 1, 0, 3, 6, 7, 0, 7]",32.430336,32.94153595
"[1, 4, 7, 0, 0, 4, 7, 3, 4, 5, 6, 4, 7, 7, 6, 3, 0, 1, 5, 0, 2, 7, 1, 5, 2, 2, 3, 2]",33.20335007,33.58735275
"[5, 4, 2, 3, 1, 0, 4, 6, 7, 7, 0, 4, 2, 0, 5, 1, 5, 5, 3, 0, 2, 0, 5, 0, 5, 0, 3, 1]",32.2258606,32.35488129
"[3, 4, 3, 0, 4, 2, 5, 1, 3, 2, 0, 7, 5, 3, 5, 4, 1, 4, 4, 0, 2, 0, 1, 4, 6, 5, 2, 2]",32.61872482,32.68840027
"[0, 6, 3, 0, 7, 4, 1, 4, 1, 0, 1, 6, 3, 1, 3, 3, 2, 2, 1, 4, 3, 6, 1, 3, 4, 4, 0, 1]",33.24633408,33.35820389
"[6, 6, 7, 4, 4, 5, 2, 2, 0, 3, 0, 7, 6, 0, 7, 5, 6, 7, 5, 1, 3, 0, 5, 7, 6, 5, 0, 6]",32.75618744,32.45773697
"[6, 3, 6, 6, 2, 1, 7, 0, 6, 7, 7, 6, 3, 5, 0, 0, 1, 6, 6, 6, 1, 6, 5, 4, 4, 7, 5, 6]",33.06884766,32.1140213
"[7, 4, 0, 5, 6, 7, 3, 4, 5, 7, 5, 5, 2, 3, 2, 1, 1, 1, 5, 5, 6, 2, 0, 7, 1, 7, 6, 1]",28.13491058,26.39041328
"[5, 0, 3, 6, 5, 6, 5, 6, 3, 4, 0, 2, 3, 4, 6, 5, 0, 1, 4, 2, 0, 7, 6, 4, 5, 0, 1, 1]",32.94044113,33.01859283
"[3, 4, 4, 1, 5, 5, 4, 3, 4, 5, 4, 7, 5, 1, 2, 1, 5, 3, 6, 0, 0, 7, 0, 0, 0, 3, 2, 1]",32.3708992,33.2146492
"[2, 0, 7, 2, 6, 6, 2, 6, 5, 1, 5, 3, 2, 7, 0, 4, 2, 2, 5, 4, 1, 1, 0, 2, 4, 3, 4, 7]",28.71672821,28.16835594
"[4, 1, 6, 3, 5, 0, 6, 7, 7, 7, 2, 3, 7, 2, 2, 1, 0, 3, 0, 4, 5, 2, 2, 7, 2, 6, 5, 5]",27.78891563,27.65599632
"[2, 5, 0, 4, 7, 3, 2, 1, 5, 2, 4, 1, 1, 6, 1, 7, 1, 0, 4, 5, 1, 5, 6, 5, 4, 1, 3, 4]",33.60926819,33.14137268
"[6, 0, 2, 4, 0, 0, 6, 3, 7, 5, 7, 2, 2, 5, 1, 2, 4, 0, 5, 0, 2, 0, 1, 3, 0, 1, 5, 4]",33.27898026,33.68188095
"[3, 4, 1, 0, 7, 0, 5, 0, 2, 5, 1, 0, 0, 0, 2, 0, 0, 1, 4, 0, 5, 5, 1, 2, 4, 3, 7, 6]",34.14678955,34.71435547
"[0, 3, 3, 7, 0, 6, 1, 3, 4, 5, 0, 0, 5, 2, 5, 3, 4, 3, 6, 7, 3, 2, 7, 3, 3, 6, 3, 2]",31.43616867,30.90093422
"[5, 3, 4, 1, 5, 0, 4, 7, 2, 0, 5, 3, 6, 3, 7, 6, 6, 5, 7, 3, 4, 2, 2, 4, 4, 6, 3, 6]",34.19099808,32.62848282
"[3, 7, 7, 6, 5, 2, 2, 6, 0, 0, 5, 5, 3, 7, 2, 6, 7, 0, 5, 4, 6, 0, 1, 7, 1, 2, 7, 2]",29.25406456,30.18328285
"[6, 5, 0, 3, 4, 3, 5, 7, 2, 1, 5, 1, 6, 1, 7, 6, 5, 3, 2, 5, 6, 1, 4, 6, 1, 4, 3, 0]",31.80197144,32.57766342
"[5, 6, 7, 0, 4, 1, 7, 1, 1, 3, 2, 3, 0, 3, 2, 5, 5, 0, 4, 2, 7, 0, 1, 0, 3, 6, 6, 1]",28.71629715,29.68963623
"[6, 3, 3, 5, 5, 7, 6, 5, 5, 4, 0, 6, 7, 2, 5, 2, 2, 6, 4, 0, 1, 4, 6, 6, 1, 7, 2, 0]",33.5448761,32.26449585
"[6, 3, 1, 3, 4, 7, 3, 3, 7, 4, 1, 7, 1, 0, 6, 4, 4, 0, 2, 5, 4, 5, 0, 5, 1, 7, 3, 4]",29.10247803,29.07694054
"[2, 2, 7, 2, 5, 5, 4, 3, 2, 3, 1, 3, 3, 7, 6, 5, 7, 2, 6, 2, 1, 1, 1, 5, 5, 4, 5, 3]",32.18953323,30.89169502
"[6, 6, 5, 3, 6, 5, 2, 3, 5, 5, 6, 6, 2, 2, 2, 7, 3, 5, 2, 7, 2, 4, 2, 2, 3, 3, 7, 4]",32.37150192,33.15893173
"[1, 4, 2, 3, 3, 6, 7, 3, 7, 4, 1, 0, 0, 5, 7, 5, 0, 1, 4, 7, 0, 0, 6, 1, 7, 1, 7, 3]",32.67494202,33.81126022
"[0, 1, 6, 3, 7, 3, 6, 4, 4, 1, 7, 7, 5, 7, 2, 6, 1, 1, 2, 0, 7, 4, 1, 4, 7, 3, 7, 4]",31.92035103,32.06936646
"[6, 7, 5, 3, 1, 0, 3, 3, 3, 4, 5, 7, 2, 6, 4, 4, 4, 0, 2, 2, 2, 1, 0, 3, 2, 2, 4, 6]",33.0251503,31.66031837
"[2, 3, 7, 0, 2, 6, 0, 2, 4, 0, 3, 2, 4, 1, 7, 6, 1, 6, 6, 3, 3, 6, 6, 2, 3, 5, 5, 2]",32.14342117,27.85411263
"[0, 7, 6, 1, 6, 2, 2, 2, 5, 6, 2, 1, 2, 7, 7, 5, 5, 1, 7, 4, 0, 4, 2, 0, 5, 1, 3, 2]",31.77408981,32.35244751
"[7, 6, 2, 0, 2, 2, 2, 4, 0, 2, 5, 6, 0, 1, 3, 2, 2, 2, 7, 5, 2, 1, 6, 4, 6, 2, 2, 0]",32.95386505,30.06593132
"[2, 3, 3, 5, 7, 5, 0, 2, 4, 1, 3, 2, 4, 4, 7, 6, 7, 7, 6, 6, 2, 7, 0, 6, 3, 5, 6, 4]",32.85093689,33.1047554
"[3, 2, 1, 6, 7, 7, 5, 1, 7, 7, 1, 0, 2, 4, 6, 4, 2, 2, 1, 3, 3, 5, 0, 4, 2, 3, 2, 6]",32.84592056,33.14226151
"[3, 3, 5, 7, 3, 6, 3, 2, 3, 4, 3, 7, 6, 3, 2, 1, 1, 3, 5, 4, 6, 5, 3, 5, 7, 3, 1, 5]",31.36694145,32.12303543
"[0, 3, 3, 1, 6, 0, 7, 4, 2, 0, 7, 3, 0, 1, 7, 3, 4, 0, 3, 1, 1, 3, 4, 6, 0, 7, 1, 0]",32.24541473,32.67218781
"[3, 7, 4, 6, 1, 7, 4, 4, 7, 4, 2, 3, 7, 6, 2, 0, 2, 3, 1, 3, 4, 2, 3, 5, 0, 0, 0, 4]",33.14785385,33.69419479
"[2, 3, 4, 1, 4, 6, 1, 1, 3, 7, 1, 1, 0, 5, 3, 6, 0, 6, 5, 2, 5, 6, 7, 7, 7, 2, 2, 3]",27.94286919,27.80611801
"[4, 7, 2, 2, 3, 4, 0, 2, 1, 1, 6, 0, 0, 7, 2, 2, 7, 4, 0, 3, 4, 0, 0, 1, 7, 0, 0, 7]",33.562397,33.31699371
"[2, 7, 2, 2, 3, 1, 1, 7, 2, 3, 7, 1, 6, 6, 1, 2, 2, 5, 5, 5, 4, 5, 7, 7, 3, 3, 0, 4]",33.90935135,32.90532684
"[4, 2, 4, 7, 2, 4, 7, 4, 1, 2, 1, 3, 6, 3, 6, 1, 3, 1, 6, 5, 4, 0, 4, 0, 7, 2, 2, 1]",27.143507,27.80218697
"[0, 4, 2, 0, 5, 1, 7, 4, 6, 0, 1, 4, 1, 7, 3, 3, 3, 3, 1, 5, 4, 2, 1, 2, 0, 6, 6, 3]",32.48311234,32.87428665
"[7, 7, 7, 5, 0, 5, 4, 3, 5, 5, 1, 1, 2, 4, 6, 3, 3, 6, 2, 0, 4, 0, 0, 5, 5, 6, 0, 1]",33.7588768,33.10692978
"[0, 4, 4, 5, 6, 0, 2, 5, 1, 0, 1, 2, 3, 1, 1, 6, 1, 7, 7, 1, 4, 0, 0, 0, 1, 2, 6, 5]",32.73551559,32.02743149
"[5, 1, 4, 5, 6, 3, 2, 2, 7, 0, 0, 4, 1, 1, 2, 4, 4, 5, 0, 4, 7, 5, 1, 5, 3, 0, 7, 4]",33.40711212,33.83996582
"[3, 5, 1, 3, 6, 0, 5, 1, 2, 2, 5, 3, 6, 6, 5, 3, 5, 6, 5, 2, 7, 3, 5, 3, 4, 7, 1, 1]",30.17858315,28.43030739
"[6, 5, 3, 2, 2, 4, 4, 4, 5, 0, 7, 3, 2, 2, 6, 3, 0, 2, 7, 6, 0, 3, 7, 2, 1, 0, 2, 3]",33.06987,32.95982742
"[2, 3, 0, 6, 3, 6, 3, 5, 4, 0, 3, 3, 6, 7, 3, 6, 5, 0, 5, 0, 7, 4, 1, 2, 2, 7, 3, 7]",32.65132523,32.9175415
"[2, 7, 0, 0, 4, 4, 2, 2, 5, 3, 4, 4, 2, 4, 1, 6, 6, 6, 7, 3, 4, 1, 1, 2, 1, 7, 5, 3]",33.01771927,33.63631439
"[3, 2, 6, 5, 3, 0, 3, 3, 1, 2, 6, 6, 3, 2, 1, 1, 0, 3, 3, 7, 1, 6, 0, 6, 4, 0, 3, 6]",33.29753494,31.99019623
"[5, 1, 4, 5, 0, 5, 2, 5, 3, 1, 4, 7, 1, 7, 4, 3, 2, 4, 5, 6, 5, 4, 4, 4, 6, 0, 4, 1]",33.68761063,33.97306442
"[7, 6, 3, 5, 6, 6, 0, 4, 0, 6, 3, 3, 6, 6, 4, 1, 0, 7, 7, 3, 0, 3, 5, 4, 6, 0, 1, 6]",32.92330551,32.79695892
"[4, 7, 2, 7, 6, 5, 5, 5, 5, 4, 0, 6, 7, 5, 2, 3, 6, 0, 0, 4, 0, 4, 4, 5, 3, 2, 2, 0]",32.38996506,32.35797882
"[5, 5, 4, 5, 1, 4, 3, 0, 7, 6, 5, 5, 3, 5, 0, 5, 1, 1, 1, 2, 0, 0, 4, 6, 0, 3, 2, 0]",33.23546982,33.85902023
"[1, 5, 2, 4, 1, 7, 1, 2, 2, 6, 1, 0, 7, 4, 4, 2, 2, 2, 4, 5, 3, 5, 1, 1, 4, 5, 4, 4]",32.60073853,32.97307205
"[5, 7, 0, 2, 0, 2, 5, 1, 6, 0, 2, 6, 4, 2, 0, 6, 2, 5, 7, 4, 6, 7, 5, 5, 6, 7, 1, 6]",33.01916504,33.43315125
"[0, 7, 0, 3, 2, 5, 3, 2, 6, 1, 0, 2, 5, 7, 4, 4, 5, 5, 1, 6, 7, 3, 4, 3, 7, 4, 7, 5]",32.28079224,32.25713348
"[2, 7, 6, 3, 4, 6, 5, 6, 1, 7, 2, 7, 4, 4, 4, 2, 7, 2, 0, 7, 2, 4, 2, 4, 4, 2, 7, 6]",33.4345932,30.99836731
"[5, 5, 4, 1, 6, 6, 6, 7, 2, 1, 4, 0, 5, 6, 5, 7, 4, 4, 4, 7, 3, 2, 0, 6, 4, 3, 2, 3]",32.79386902,32.63751984
"[2, 0, 4, 6, 2, 6, 2, 1, 4, 1, 0, 1, 0, 5, 4, 0, 1, 6, 3, 5, 6, 7, 3, 4, 3, 1, 6, 7]",32.66503525,33.22193146
"[3, 1, 7, 7, 7, 1, 1, 4, 4, 7, 6, 6, 4, 5, 6, 1, 0, 3, 0, 2, 1, 6, 1, 3, 1, 5, 7, 3]",31.75171089,32.76350403
"[7, 3, 1, 2, 5, 7, 0, 4, 1, 7, 2, 6, 3, 7, 0, 7, 1, 5, 1, 7, 7, 6, 5, 5, 2, 2, 2, 0]",27.84459877,28.09386063
"[0, 2, 1, 5, 2, 5, 2, 5, 5, 1, 7, 2, 0, 2, 5, 0, 0, 3, 5, 5, 0, 6, 5, 2, 6, 0, 3, 3]",29.02321434,31.86934853
"[4, 1, 4, 6, 7, 7, 2, 5, 4, 0, 1, 4, 5, 4, 3, 1, 6, 0, 6, 1, 4, 6, 0, 2, 4, 3, 2, 6]",32.73744202,32.85536194
"[4, 5, 4, 7, 6, 2, 3, 6, 3, 1, 6, 4, 0, 7, 3, 3, 3, 0, 6, 0, 2, 7, 3, 1, 0, 3, 1, 2]",33.12752914,31.45432091
"[2, 4, 7, 6, 2, 1, 4, 5, 3, 4, 1, 3, 2, 0, 6, 6, 0, 5, 7, 7, 0, 2, 2, 2, 5, 4, 7, 3]",27.62431717,23.60002327
"[3, 0, 7, 4, 6, 5, 2, 7, 1, 2, 3, 7, 6, 4, 2, 6, 2, 4, 6, 7, 0, 7, 1, 6, 0, 0, 5, 2]",inf,34.21503067
"[0, 0, 4, 1, 0, 7, 6, 6, 6, 6, 0, 2, 5, 0, 0, 1, 0, 6, 2, 3, 1, 4, 3, 3, 5, 6, 0, 6]",32.36228943,32.73506927
"[1, 6, 1, 0, 3, 0, 0, 1, 4, 1, 4, 1, 5, 4, 4, 3, 2, 3, 3, 3, 3, 4, 6, 4, 7, 0, 5, 0]",33.40856171,33.63278961
"[2, 5, 5, 4, 7, 3, 1, 2, 3, 6, 0, 7, 7, 4, 1, 3, 1, 2, 6, 1, 4, 4, 3, 4, 5, 1, 6, 0]",33.10671997,33.15336609
"[6, 7, 5, 4, 0, 7, 5, 3, 0, 4, 6, 3, 7, 2, 2, 2, 3, 1, 2, 4, 7, 6, 2, 1, 3, 0, 4, 2]",33.11309433,33.52218246
"[7, 2, 0, 4, 6, 4, 0, 1, 3, 7, 7, 0, 1, 6, 6, 4, 6, 7, 6, 7, 4, 2, 0, 4, 5, 3, 6, 5]",33.30981445,33.4033432
"[0, 2, 1, 0, 2, 3, 2, 7, 6, 0, 3, 7, 0, 4, 0, 4, 5, 1, 5, 7, 6, 0, 3, 6, 6, 7, 3, 4]",31.6723175,32.02026367
"[6, 1, 5, 5, 2, 0, 0, 3, 3, 0, 3, 2, 2, 6, 3, 3, 0, 5, 0, 3, 3, 2, 5, 2, 4, 2, 4, 7]",32.84743118,33.22997284
"[6, 2, 6, 1, 3, 7, 5, 7, 0, 2, 6, 3, 4, 5, 5, 4, 0, 7, 1, 5, 6, 3, 1, 7, 6, 3, 2, 5]",33.20751953,33.74318314
"[7, 6, 6, 7, 7, 0, 4, 0, 4, 6, 4, 3, 4, 5, 1, 0, 4, 5, 4, 5, 4, 6, 0, 4, 2, 5, 7, 5]",inf,33.54868698
"[2, 3, 6, 2, 4, 5, 2, 0, 1, 2, 3, 0, 5, 0, 7, 3, 4, 6, 2, 0, 6, 4, 1, 4, 6, 5, 5, 3]",32.1255722,30.48246574
"[4, 3, 0, 1, 4, 4, 6, 1, 6, 4, 0, 0, 1, 4, 1, 7, 0, 0, 6, 0, 4, 0, 4, 2, 0, 2, 4, 4]",28.75426674,26.37050056
"[6, 7, 0, 1, 3, 5, 0, 1, 4, 2, 3, 2, 5, 5, 0, 1, 5, 0, 3, 6, 1, 5, 5, 0, 5, 0, 7, 5]",33.58994675,33.60370255
"[4, 6, 1, 0, 2, 4, 6, 7, 5, 3, 1, 7, 5, 7, 6, 2, 1, 3, 7, 7, 1, 7, 1, 5, 1, 4, 0, 7]",32.95588303,32.95940018
"[7, 6, 3, 2, 1, 6, 3, 3, 3, 7, 0, 2, 5, 5, 5, 6, 1, 7, 3, 1, 5, 1, 1, 1, 4, 0, 2, 2]",32.66026306,32.75814438
"[5, 2, 6, 6, 7, 5, 0, 7, 7, 0, 5, 1, 1, 2, 2, 6, 2, 7, 1, 7, 0, 5, 4, 4, 3, 3, 1, 7]",32.48171234,28.32111168
"[1, 2, 0, 0, 3, 2, 6, 2, 0, 7, 7, 2, 7, 1, 7, 6, 2, 3, 7, 3, 3, 1, 1, 1, 7, 3, 4, 0]",32.45134735,31.52659607
"[0, 2, 6, 4, 2, 0, 3, 5, 4, 5, 0, 7, 1, 3, 1, 1, 0, 1, 0, 0, 7, 0, 5, 5, 2, 1, 6, 6]",28.41388893,29.44404221
